Juviniles, Adults, Seniles, Total
33,41,17,91
83,33,41,157
67,17,33,116
33,13,17,63
27,40,13,80
79,5,40,124
11,16,5,32
32,11,16,58
21,32,11,64
64,21,32,117
43,13,21,77
25,51,13,89
102,5,51,158
10,20,5,36
41,10,20,71
20,41,10,71
82,20,41,143
41,16,20,77
33,8,16,57
16,7,8,31
13,16,7,36
33,13,16,62
26,33,13,72
65,26,33,124
52,78,26,157
156,10,78,245
21,31,10,63
62,4,31,98
8,12,4,25
25,8,12,46
17,25,8,50
50,17,25,92
33,50,17,100
100,7,50,157
13,20,7,40
40,13,20,73
27,40,13,80
80,27,40,147
54,16,27,96
32,64,16,112
129,6,64,199
13,26,6,45
51,13,26,90
26,51,13,90
103,26,51,180
51,21,26,97
41,10,21,72
20,49,10,80
99,4,49,152
8,118,4,131
237,10,118,365
20,47,10,77
95,24,47,166
47,19,24,90
38,57,19,113
113,8,57,177
15,136,8,159
272,3,136,411
6,326,3,335
652,1,326,979
2,130,1,134
261,3,130,394
6,52,3,61
104,1,52,158
2,125,1,129
250,0,125,376
1,300,0,302
601,0,300,902
0,120,0,121
240,0,120,361
0,48,0,48
96,0,48,144
0,115,0,116
231,0,115,346
0,46,0,46
92,0,46,139
0,18,0,19
37,0,18,56
0,37,0,38
74,0,37,111
1,15,0,16
30,1,15,45
2,30,1,32
59,2,30,91
4,59,2,65
118,4,59,181
8,24,4,35
47,8,24,79
15,47,8,70
95,15,47,157
31,19,15,65
38,6,19,63
12,8,6,26
15,12,8,35
24,15,12,52
30,24,15,70
49,30,24,104
60,10,30,101
20,12,10,41
24,20,12,56
39,24,20,83
48,39,24,112
78,10,39,127
19,16,10,45
31,19,16,66
39,31,19,89
63,39,31,133
77,13,39,129
25,93,13,130
186,30,93,309
60,223,30,313
446,72,223,741
144,89,72,305
178,29,89,296
58,36,29,122
71,69,36,176
138,14,69,222
29,28,14,70
55,34,28,117
69,66,34,169
133,14,66,213
27,159,14,200
319,33,159,511
66,382,33,481
765,13,382,1160
26,153,13,192
306,5,153,464
11,61,5,77
122,2,61,186
4,24,2,31
49,4,24,78
8,49,4,62
98,8,49,155
17,20,8,45
39,17,20,76
34,39,17,90
78,34,39,151
67,16,34,117
31,13,16,60
27,6,13,47
13,27,6,46
54,13,27,93
25,54,13,91
108,25,54,187
50,22,25,97
43,10,22,75
20,9,10,39
17,20,9,46
40,17,20,77
34,40,17,92
80,34,40,155
69,96,34,200
192,83,96,371
166,38,83,287
77,33,38,149
66,15,33,115
31,79,15,126
159,6,79,244
12,32,6,50
64,12,32,108
25,13,12,50
25,25,13,63
49,25,25,99
51,49,25,126
99,10,49,158
20,20,10,50
39,20,20,79
41,39,20,100
79,8,39,126
16,16,8,40
32,16,16,64
33,32,16,80
63,33,32,127
65,13,33,110
25,13,13,51
26,30,13,69
61,5,30,96
10,12,5,28
24,10,12,47
21,24,10,55
48,21,24,93
42,48,21,111
97,8,48,154
17,19,8,44
39,17,19,75
33,39,17,89
77,33,39,150
67,15,33,115
31,80,15,126
160,6,80,246
12,32,6,51
64,15,32,111
30,13,15,57
26,6,13,44
12,26,6,43
51,12,26,89
24,51,12,87
102,24,51,177
48,20,24,92
41,10,20,71
19,8,10,37
16,19,8,44
38,16,19,74
33,38,16,87
76,33,38,147
66,15,33,114
30,13,15,59
26,6,13,45
12,26,6,44
52,12,26,91
24,52,12,89
105,24,52,182
49,126,24,199
252,10,126,387
20,302,10,331
604,4,302,910
8,121,4,132
241,2,121,364
3,290,2,294
580,1,290,870
1,696,1,697
1391,0,696,2087
0,278,0,279
556,0,278,835
0,111,0,112
223,0,111,334
0,267,0,267
534,0,267,801
0,107,0,107
214,0,107,320
0,256,0,256
513,0,256,769
0,615,0,615
1231,0,615,1846
0,246,0,246
492,0,246,738
0,98,0,98
197,0,98,295
0,236,0,236
473,0,236,709
0,567,0,567
1134,0,567,1701
0,227,0,227
454,0,227,681
0,544,0,544
1089,0,544,1633
0,218,0,218
436,0,218,653
0,87,0,87
174,0,87,261
0,35,0,35
70,0,35,105
0,84,0,84
167,0,84,251
0,33,0,33
67,0,33,100
0,80,0,80
161,0,80,241
0,193,0,193
385,0,193,578
0,77,0,77
154,0,77,231
0,31,0,31
62,0,31,92
0,62,0,62
123,0,62,185
0,25,0,25
49,0,25,74
0,49,0,49
99,0,49,148
0,20,0,20
39,0,20,59
0,39,0,40
79,0,39,118
0,16,0,16
32,0,16,47
0,32,0,32
63,0,32,95
0,63,0,64
126,0,63,190
1,152,0,152
303,0,152,455
0,61,0,61
121,0,61,182
0,24,0,24
48,0,24,73
0,48,0,49
97,0,48,146
0,19,0,20
39,0,19,59
1,39,0,40
78,1,39,117
1,16,1,18
31,1,16,48
3,31,1,35
62,3,31,96
6,62,3,70
124,6,62,192
11,25,6,42
50,11,25,86
22,50,11,83
99,22,50,171
45,20,22,87
40,54,20,113
107,8,54,169
16,21,8,45
43,16,21,80
32,43,16,91
86,32,43,161
64,17,32,113
34,13,17,64
25,7,13,45
14,25,7,46
51,14,25,90
27,51,14,92
102,27,51,180
55,20,27,103
41,11,20,72
22,8,11,41
16,22,8,46
44,16,22,82
33,44,16,93
88,33,44,165
65,18,33,115
35,13,18,66
26,7,13,46
14,26,7,47
52,14,26,92
28,52,14,94
104,28,52,184
56,21,28,105
42,11,21,74
23,8,11,42
17,23,8,48
45,17,23,84
33,45,17,95
90,33,45,168
67,18,33,118
36,80,18,134
160,7,80,247
14,32,7,54
64,3,32,99
6,13,3,21
26,6,13,44
12,26,6,43
51,12,26,88
23,51,12,86
102,23,51,177
46,20,23,90
41,55,20,117
111,8,55,174
16,22,8,47
44,16,22,83
33,44,16,93
89,33,44,166
66,106,33,205
213,13,106,332
26,43,13,82
85,5,43,133
10,102,5,118
204,2,102,308
4,41,2,47
82,4,41,127
8,98,4,111
196,2,98,296
3,39,2,44
78,3,39,121
7,94,3,104
188,1,94,283
3,38,1,42
75,3,38,116
5,15,3,23
30,5,15,51
11,30,5,46
60,11,30,101
21,12,11,44
24,21,12,58
43,24,21,88
48,43,24,115
86,10,43,138
19,17,10,46
34,19,17,71
39,34,19,92
69,39,34,142
77,82,39,198
165,15,82,263
31,33,15,79
66,6,33,105
12,13,6,32
26,12,13,52
25,26,12,63
53,25,26,104
49,11,25,85
21,59,11,91
118,4,59,182
8,24,4,36
47,8,24,79
17,47,8,73
95,17,47,159
34,114,17,164
227,7,114,348
14,45,7,66
91,16,45,153
32,18,16,67
36,6,18,61
13,7,6,27
15,13,7,35
26,15,13,53
29,26,15,70
52,29,26,107
58,10,29,98
21,12,10,43
23,21,12,56
41,23,21,85
47,41,23,111
83,9,41,134
19,17,9,45
33,19,17,68
37,33,19,89
66,37,33,137
74,13,37,125
27,15,13,55
30,5,15,50
11,30,5,46
60,11,30,100
21,12,11,44
24,21,12,57
42,24,21,88
48,42,24,114
85,10,42,137
19,102,10,131
204,4,102,310
8,41,4,52
82,9,41,132
18,16,9,44
33,18,16,67
37,33,18,88
65,37,33,134
73,78,37,188
157,88,78,323
176,31,88,295
63,35,31,129
70,13,35,118
25,14,13,52
28,5,14,47
10,28,5,43
56,10,28,94
20,56,10,86
112,20,56,189
40,22,20,83
45,8,22,75
16,54,8,78
108,3,54,165
6,22,3,31
43,6,22,71
13,43,6,62
86,13,43,142
26,17,13,56
35,5,17,57
10,7,5,22
14,10,7,31
21,14,10,45
28,21,14,62
41,28,21,89
55,41,28,124
82,11,41,134
22,16,11,50
33,22,16,71
44,33,22,99
66,44,33,143
88,79,44,211
158,106,79,343
212,32,106,350
63,255,32,349
509,13,255,776
25,611,13,649
1222,5,611,1838
10,1467,5,1482
2933,2,1467,4402
4,587,2,593
1173,5,587,1765
10,235,5,249
469,12,235,716
23,94,12,129
188,5,94,286
9,225,5,239
451,2,225,678
4,90,2,96
180,1,90,271
1,216,1,218
433,2,216,651
4,519,2,524
1038,1,519,1558
1,208,1,210
415,0,208,623
1,498,0,499
996,0,498,1495
0,1196,0,1196
2392,0,1196,3587
0,478,0,478
957,0,478,1435
0,191,0,191
383,0,191,574
0,77,0,77
153,0,77,230
0,184,0,184
367,0,184,551
0,73,0,73
147,0,73,220
0,29,0,29
59,0,29,88
0,59,0,59
118,0,59,176
0,24,0,24
47,0,24,71
0,47,0,47
94,0,47,141
1,19,0,20
38,1,19,57
1,38,1,39
75,1,38,114
2,15,1,18
30,2,15,47
4,30,2,37
60,4,30,95
9,60,4,73
120,9,60,189
17,24,9,50
48,17,24,89
35,48,17,100
96,41,48,186
83,19,41,143
39,17,19,74
33,8,17,57
15,40,8,63
80,18,40,138
37,95,18,151
191,7,95,294
15,38,7,60
76,3,38,117
6,15,3,24
31,6,15,52
12,31,6,48
61,12,31,103
24,73,12,109
147,5,73,225
9,29,5,44
59,9,29,97
19,59,9,87
117,19,59,195
38,23,19,80
47,45,23,116
91,9,45,146
19,18,9,46
36,19,18,73
38,36,19,93
73,38,36,147
75,15,38,127
29,15,15,59
30,6,15,51
12,6,6,23
12,12,6,30
23,12,12,47
24,23,12,59
47,24,23,94
48,47,24,119
93,58,47,197
115,19,58,191
37,23,19,79
46,7,23,77
15,9,7,32
18,15,9,43
30,18,15,63
37,30,18,85
60,37,30,126
74,12,37,123
24,89,12,124
177,5,89,270
10,35,5,50
71,10,35,116
19,85,10,114
170,4,85,259
8,34,4,45
68,8,34,110
15,14,8,36
27,15,14,56
30,27,15,73
54,30,27,112
61,11,30,102
22,12,11,45
24,22,12,58
44,24,22,90
49,44,24,117
87,10,44,140
20,17,10,47
35,20,17,72
39,35,20,93
70,39,35,143
78,84,39,201
167,94,84,344
187,200,94,481
401,37,200,639
75,80,37,193
160,15,80,256
30,32,15,77
64,6,32,102
12,13,6,31
26,12,13,50
24,26,12,62
51,24,26,101
48,10,24,82
21,10,10,40
19,21,10,49
41,19,21,81
38,41,19,99
82,38,41,162
77,99,38,214
197,92,99,388
184,39,92,316
79,37,39,155
74,16,37,126
32,15,16,62
29,6,15,51
13,6,6,25
12,13,6,30
25,12,13,50
24,25,12,61
50,24,25,99
47,50,24,121
101,9,50,161
19,20,9,48
40,19,20,79
38,40,19,97
81,38,40,159
75,16,38,129
32,91,16,139
181,39,91,310
77,36,39,152
72,93,36,202
186,14,93,293
29,223,14,267
446,6,223,675
12,89,6,107
179,2,89,270
5,36,2,43
71,5,36,112
9,14,5,28
29,9,14,52
19,29,9,56
57,19,29,104
37,11,19,67
23,7,11,42
15,23,7,45
46,15,23,83
30,46,15,90
91,30,46,167
59,18,30,107
37,12,18,67
24,7,12,43
15,24,7,46
47,15,24,86
29,47,15,91
95,29,47,172
58,19,29,107
38,70,19,127
140,8,70,218
15,28,8,51
56,3,28,87
6,11,3,20
22,6,11,40
12,22,6,41
45,12,22,80
24,45,12,81
90,24,45,159
49,18,24,91
36,10,18,64
19,7,10,36
14,19,7,41
39,14,19,73
29,39,14,82
78,29,39,145
58,16,29,102
31,69,16,116
138,37,69,244
75,166,37,278
331,15,166,512
30,66,15,111
132,6,66,205
12,26,6,44
53,12,26,91
24,53,12,89
106,24,53,183
48,21,24,93
42,10,21,73
19,8,10,37
17,19,8,45
38,17,19,74
34,38,17,89
76,34,38,149
68,15,34,117
31,14,15,59
27,6,14,47
12,27,6,45
54,12,27,94
24,54,12,91
109,24,54,187
49,22,24,95
43,10,22,75
20,52,10,81
104,4,52,160
8,21,4,33
42,8,21,70
16,42,8,65
83,16,42,141
31,100,16,147
200,6,100,306
13,40,6,59
80,3,40,123
5,96,3,104
192,1,96,289
2,38,1,41
77,2,38,117
4,92,2,98
184,1,92,277
2,221,1,224
443,0,221,664
1,89,0,89
177,0,89,266
0,35,0,36
71,0,35,106
1,14,0,15
28,1,14,43
1,28,1,30
57,1,28,86
2,57,1,60
113,2,57,172
4,23,2,29
45,4,23,72
8,45,4,58
91,8,45,144
16,18,8,43
36,16,18,71
33,36,16,85
73,33,36,142
66,15,33,113
29,13,15,57
26,6,13,45
12,26,6,44
53,12,26,90
23,53,12,87
105,23,53,181
46,126,23,196
252,9,126,388
19,50,9,78
101,22,50,174
45,121,22,188
242,9,121,372
18,48,9,75
97,4,48,149
7,19,4,30
39,7,19,65
14,39,7,60
77,14,39,130
29,15,14,58
31,6,15,52
11,6,6,23
12,11,6,30
23,12,11,47
25,23,12,60
46,25,23,93
50,46,25,120
91,59,46,196
119,18,59,197
36,143,18,198
286,44,143,472
88,57,44,188
114,18,57,189
35,137,18,190
274,42,137,453
84,55,42,181
110,101,55,265
202,132,101,434
263,40,132,435
81,53,40,174
105,16,53,174
32,21,16,69
42,39,21,102
77,8,39,125
17,15,8,41
31,17,15,63
34,31,17,82
62,34,31,127
67,74,34,175
149,13,74,237
27,30,13,70
60,32,30,122
65,12,32,109
24,13,12,49
26,24,13,63
48,26,24,97
52,48,26,125
95,10,48,153
21,19,10,50
38,21,19,78
41,38,21,100
76,8,38,123
17,15,8,40
30,17,15,62
33,30,17,80
61,33,30,125
66,12,33,112
24,13,12,50
26,24,13,64
49,26,24,100
53,10,26,89
19,11,10,40
21,19,11,51
39,21,19,80
42,39,21,103
78,51,39,168
102,16,51,168
31,122,16,169
244,37,122,404
75,49,37,161
98,15,49,161
30,117,15,162
234,6,117,358
12,47,6,65
94,2,47,143
5,19,2,26
37,5,19,61
10,37,5,52
75,10,37,122
19,90,10,119
180,4,90,274
8,36,4,48
72,8,36,116
15,14,8,37
29,15,14,59
31,29,15,75
58,31,29,117
61,69,31,161
138,12,69,220
25,28,12,64
55,5,28,88
10,66,5,81
133,2,66,201
4,27,2,32
53,4,27,84
8,53,4,65
106,8,53,167
16,21,8,45
42,16,21,79
31,42,16,90
85,31,42,159
63,102,31,196
204,75,102,381
151,41,75,267
82,30,41,152
60,98,30,188
196,12,98,306
24,235,12,271
470,5,235,709
10,94,5,108
188,12,94,293
23,225,12,260
451,5,225,681
9,90,5,104
180,2,90,272
4,36,2,42
72,4,36,112
7,14,4,26
29,7,14,51
15,29,7,51
58,15,29,101
30,12,15,56
23,6,12,41
12,23,6,41
46,12,23,81
24,46,12,82
92,24,46,162
47,18,24,90
37,9,18,65
19,7,9,36
15,19,7,41
38,15,19,72
30,38,15,82
76,30,38,143
59,15,30,104
30,12,15,57
24,6,12,42
12,24,6,42
47,12,24,83
24,47,12,84
95,24,47,166
49,19,24,92
38,10,19,66
19,8,10,37
15,19,8,42
39,15,19,73
30,39,15,84
78,30,39,147
61,16,30,106
31,73,16,119
145,6,73,224
12,29,6,48
58,12,29,100
25,12,12,49
23,25,12,60
50,23,25,98
46,50,23,119
99,9,50,158
19,20,9,48
40,19,20,78
37,40,19,96
80,37,40,157
74,16,37,127
32,15,16,63
30,38,15,83
76,6,38,121
12,15,6,33
31,12,15,58
24,31,12,66
61,24,31,115
48,12,24,84
24,57,12,94
114,5,57,176
10,23,5,38
46,10,23,78
20,46,10,75
91,20,46,157
39,18,20,77
37,47,18,102
94,44,47,185
88,19,44,150
38,18,19,74
35,8,18,60
15,7,8,30
14,15,7,36
30,14,15,59
28,30,14,72
60,28,30,118
56,72,28,156
144,11,72,227
22,173,11,207
346,4,173,523
9,69,4,83
138,2,69,209
4,28,2,33
55,4,28,87
7,55,4,66
111,7,55,173
14,22,7,44
44,14,22,81
29,44,14,87
89,29,44,162
57,18,29,104
35,69,18,122
138,7,69,214
14,166,7,187
331,3,166,500
6,66,3,75
132,1,66,200
2,26,1,30
53,2,26,82
5,53,2,60
106,5,53,163
9,21,5,35
42,9,21,73
18,42,9,70
85,18,42,145
36,102,18,156
203,7,102,312
15,244,7,266
488,17,244,750
35,98,17,150
195,7,98,300
14,39,7,60
78,17,39,134
33,16,17,66
31,7,16,54
13,37,7,58
75,16,37,129
32,15,16,63
30,6,15,51
13,36,6,55
72,3,36,111
5,86,3,94
173,1,86,260
2,35,1,38
69,2,35,106
4,14,2,20
28,4,14,46
8,28,4,40
55,8,28,91
16,55,8,80
111,16,55,182
33,22,16,71
44,7,22,73
13,9,7,29
18,13,9,40
26,18,13,57
35,26,18,79
53,35,26,114
71,63,35,169
126,14,63,203
28,151,14,194
303,6,151,460
11,363,6,380
727,2,363,1093
5,145,2,152
291,1,145,437
2,58,1,61
116,0,58,175
1,140,0,141
279,0,140,419
0,56,0,56
112,0,56,168
0,22,0,23
45,0,22,67
0,45,0,45
89,0,45,134
0,18,0,19
36,0,18,54
1,36,0,37
71,1,36,108
2,14,1,17
29,2,14,45
4,29,2,34
57,4,29,89
7,57,4,68
114,7,57,179
15,23,7,45
46,15,23,83
30,46,15,90
91,30,46,167
59,18,30,107
37,71,18,126
142,7,71,221
15,28,7,50
57,15,28,100
29,11,15,55
23,6,11,40
12,23,6,40
46,12,23,80
23,46,12,81
91,23,46,160
47,18,23,88
36,9,18,64
19,7,9,35
15,19,7,41
37,15,19,71
29,37,15,81
75,29,37,142
58,90,29,177
180,70,90,340
140,216,70,426
432,28,216,675
56,518,28,602
1036,67,518,1621
134,1243,67,1445
2486,161,1243,3891
323,497,161,981
994,65,497,1556
129,199,65,393
398,26,199,623
52,80,26,157
159,10,80,249
21,32,10,63
64,25,32,120
50,76,25,151
153,10,76,239
20,31,10,60
61,4,31,96
8,73,4,85
147,2,73,222
3,29,2,34
59,3,29,91
6,59,3,68
117,6,59,182
13,23,6,42
47,13,23,83
25,47,13,85
94,25,47,166
51,113,25,189
225,10,113,348
20,45,10,76
90,4,45,139
8,108,4,120
216,2,108,326
3,259,2,264
519,1,259,779
1,104,1,106
208,0,104,312
1,42,0,42
83,1,42,125
1,17,1,18
33,1,17,51
2,33,1,36
66,2,33,102
4,13,2,20
27,4,13,44
8,27,4,39
53,8,27,88
17,53,8,78
106,17,53,176
33,21,17,71
43,7,21,70
13,51,7,71
102,3,51,156
5,20,3,28
41,5,20,67
11,41,5,57
82,11,41,133
21,98,11,130
196,26,98,319
51,235,26,312
470,61,235,767
123,564,61,748
1128,147,564,1840
294,226,147,667
451,59,226,736
118,90,59,267
181,24,90,294
47,36,24,107
72,57,36,165
113,14,57,184
29,23,14,66
45,6,23,74
12,9,6,26
18,12,9,39
23,18,12,53
36,23,18,77
46,36,23,105
72,9,36,118
18,87,9,115
174,4,87,264
7,35,4,46
69,7,35,112
15,14,7,36
28,15,14,56
30,28,15,72
56,30,28,113
59,11,30,100
22,12,11,45
24,22,12,58
44,24,22,90
47,44,24,115
89,9,44,143
19,18,9,46
36,19,18,72
38,36,19,92
71,38,36,145
76,14,38,128
28,15,14,58
30,34,15,80
68,6,34,108
12,14,6,32
27,12,14,53
24,27,12,64
55,24,27,106
48,66,24,138
131,10,66,206
19,26,10,55
52,4,26,83
8,10,4,22
21,8,10,39
16,21,8,44
42,16,21,78
31,42,16,88
84,31,42,157
62,101,31,194
201,12,101,314
25,242,12,279
483,5,242,730
10,97,5,112
193,2,97,292
4,39,2,45
77,4,39,120
8,15,4,27
31,8,15,54
16,31,8,55
62,16,31,109
32,12,16,60
25,6,12,43
13,25,6,44
49,13,25,87
25,49,13,88
99,25,49,174
51,119,25,195
237,61,119,417
122,47,61,230
95,146,47,289
293,19,146,458
38,59,19,116
117,8,59,183
15,23,8,46
47,15,23,85
30,47,15,92
94,30,47,171
61,19,30,110
37,12,19,68
24,45,12,81
90,5,45,140
10,108,5,122
216,2,108,326
4,43,2,49
86,4,43,133
8,17,4,29
35,8,17,60
16,35,8,58
69,16,35,119
31,14,16,61
28,6,14,48
12,28,6,46
55,12,28,95
25,55,12,93
110,25,55,191
50,22,25,97
44,10,22,76
20,9,10,39
18,20,9,46
40,18,20,77
35,40,18,93
80,35,40,155
71,96,35,202
191,14,96,301
28,38,14,81
76,34,38,149
68,15,34,117
31,14,15,59
27,37,14,77
73,33,37,143
65,88,33,186
176,13,88,277
26,35,13,74
71,31,35,137
63,14,31,108
28,13,14,55
25,6,13,43
11,25,6,42
50,11,25,86
23,50,11,84
100,23,50,173
45,120,23,188
240,9,120,369
18,48,9,75
96,4,48,148
7,19,4,30
38,7,19,65
14,38,7,60
77,14,38,130
29,15,14,59
31,6,15,52
12,6,6,23
12,12,6,30
23,12,12,47
25,23,12,60
46,25,23,94
49,46,25,120
92,10,46,148
20,18,10,48
37,20,18,75
39,37,20,96
74,39,37,150
79,15,39,133
30,16,15,60
31,6,16,53
12,38,6,56
76,14,38,128
28,15,14,58
30,34,15,79
68,6,34,108
12,14,6,32
27,12,14,53
24,27,12,64
55,24,27,106
48,65,24,138
131,10,65,206
19,26,10,55
52,23,26,102
46,10,23,80
21,56,10,87
111,4,56,171
8,22,4,35
45,8,22,75
17,45,8,70
89,17,45,150
33,18,17,68
36,40,18,94
